transcript_id	gene_id
FBtr0309618,miRBase:MIMAT0020171	Dmel_CR43516
FBtr0309619,miRBase:MIMAT0020172	Dmel_CR43516
FBtr0309620	Dmel_CR43517
FBtr0309621,miRBase:MIMAT0020183	Dmel_CR43517
FBtr0309622,miRBase:MIMAT0020184	Dmel_CR43517
FBtr0309623	Dmel_CR43518
FBtr0309624,miRBase:MIMAT0020201	Dmel_CR43518
FBtr0309625,miRBase:MIMAT0020202	Dmel_CR43518
FBtr0309626	Dmel_CR43519
FBtr0309627,miRBase:MIMAT0020180	Dmel_CR43519
FBtr0309628	Dmel_CR43520
FBtr0309629,miRBase:MIMAT0018055	Dmel_CR43520
FBtr0309630,miRBase:MIMAT0018056	Dmel_CR43520
FBtr0309631	Dmel_CR43521
FBtr0309632,miRBase:MIMAT0020203	Dmel_CR43521
FBtr0309633,miRBase:MIMAT0020204	Dmel_CR43521
FBtr0309634	Dmel_CR43522
FBtr0309635,miRBase:MIMAT0020164	Dmel_CR43522
FBtr0309636,miRBase:MIMAT0020165	Dmel_CR43522
FBtr0309637	Dmel_CR43523
FBtr0309638,miRBase:MIMAT0020188	Dmel_CR43523
FBtr0309639,miRBase:MIMAT0020189	Dmel_CR43523
FBtr0309640	Dmel_CR43524
FBtr0309641,miRBase:MIMAT0020210	Dmel_CR43524
FBtr0309642	Dmel_CR43525
FBtr0309643,miRBase:MIMAT0018063	Dmel_CR43525
FBtr0309644,miRBase:MIMAT0018064	Dmel_CR43525
FBtr0309645	Dmel_CR43526
FBtr0309646,miRBase:MIMAT0020223	Dmel_CR43526
FBtr0309647,miRBase:MIMAT0020224	Dmel_CR43526
FBtr0309648	Dmel_CR43527
FBtr0309649,miRBase:MIMAT0020169	Dmel_CR43527
FBtr0309650,miRBase:MIMAT0020170	Dmel_CR43527
FBtr0309651	Dmel_CR43528
FBtr0309652,miRBase:MIMAT0020211	Dmel_CR43528
FBtr0309653,miRBase:MIMAT0020212	Dmel_CR43528
FBtr0309654	Dmel_CR43529
FBtr0309655,miRBase:MIMAT0020160	Dmel_CR43529
FBtr0309656,miRBase:MIMAT0020161	Dmel_CR43529
FBtr0309657	Dmel_CR43530
FBtr0309658,miRBase:MIMAT0020185	Dmel_CR43530
FBtr0309659,miRBase:MIMAT0020186	Dmel_CR43530
FBtr0309660	Dmel_CR43531
FBtr0309661,miRBase:MIMAT0020221	Dmel_CR43531
FBtr0309662,miRBase:MIMAT0020222	Dmel_CR43531
FBtr0309663	Dmel_CR43532
FBtr0309664,miRBase:MIMAT0020153	Dmel_CR43532
FBtr0309665,miRBase:MIMAT0020154	Dmel_CR43532
FBtr0309666	Dmel_CR43533
FBtr0309667,miRBase:MIMAT0020175	Dmel_CR43533
FBtr0309668,miRBase:MIMAT0020176	Dmel_CR43533
FBtr0309669	Dmel_CR43534
FBtr0309670,miRBase:MIMAT0018057	Dmel_CR43534
FBtr0309671,miRBase:MIMAT0018058	Dmel_CR43534
FBtr0309672	Dmel_CR43535
FBtr0309673,miRBase:MIMAT0020512	Dmel_CR43535
FBtr0309674	Dmel_CR43536
FBtr0309675,miRBase:MIMAT0020145	Dmel_CR43536
FBtr0309676	Dmel_CR43537
FBtr0309677,miRBase:MIMAT0020181	Dmel_CR43537
FBtr0309678,miRBase:MIMAT0020182	Dmel_CR43537
FBtr0309679	Dmel_CR43538
FBtr0309680,miRBase:MIMAT0020506	Dmel_CR43538
FBtr0309681	Dmel_CR43539
FBtr0309682,miRBase:MIMAT0020166	Dmel_CR43539
FBtr0309683,miRBase:MIMAT0020167	Dmel_CR43539
FBtr0309684	Dmel_CR43540
FBtr0309685,miRBase:MIMAT0020151	Dmel_CR43540
FBtr0309686,miRBase:MIMAT0020152	Dmel_CR43540
FBtr0309687	Dmel_CR43541
FBtr0309688,miRBase:MIMAT0020146	Dmel_CR43541
FBtr0309689,miRBase:MIMAT0020147	Dmel_CR43541
FBtr0309690	Dmel_CR43542
FBtr0309691,miRBase:MIMAT0020192	Dmel_CR43542
FBtr0309692,miRBase:MIMAT0020193	Dmel_CR43542
FBtr0309693	Dmel_CR43543
FBtr0309694,miRBase:MIMAT0020213	Dmel_CR43543
FBtr0309695	Dmel_CR43544
FBtr0309696,miRBase:MIMAT0020510	Dmel_CR43544
FBtr0309697	Dmel_CR43545
FBtr0309698,miRBase:MIMAT0020225	Dmel_CR43545
FBtr0309699,miRBase:MIMAT0020226	Dmel_CR43545
FBtr0309700	Dmel_CR43546
FBtr0309701,miRBase:MIMAT0020219	Dmel_CR43546
FBtr0309702,miRBase:MIMAT0020220	Dmel_CR43546
FBtr0309703	Dmel_CR43547
FBtr0309704,miRBase:MIMAT0020158	Dmel_CR43547
FBtr0309705,miRBase:MIMAT0020159	Dmel_CR43547
FBtr0309706	Dmel_CR43548
FBtr0309707,miRBase:MIMAT0020173	Dmel_CR43548
FBtr0309708,miRBase:MIMAT0020174	Dmel_CR43548
FBtr0309709	Dmel_CR43549
FBtr0309710,miRBase:MIMAT0020507	Dmel_CR43549
FBtr0309711	Dmel_CR43550
FBtr0309712,miRBase:MIMAT0020162	Dmel_CR43550
FBtr0309713,miRBase:MIMAT0020163	Dmel_CR43550
FBtr0309714	Dmel_CR43551
FBtr0309715,miRBase:MIMAT0020515	Dmel_CR43551
FBtr0309716	Dmel_CR43552
FBtr0309717,miRBase:MIMAT0020508	Dmel_CR43552
FBtr0309718	Dmel_CR43553
FBtr0309719,miRBase:MIMAT0020156	Dmel_CR43553
FBtr0309720	Dmel_CR43554
FBtr0309721,miRBase:MIMAT0020194	Dmel_CR43554
FBtr0309722	Dmel_CR43555
FBtr0309723,miRBase:MIMAT0020148	Dmel_CR43555
FBtr0309724,miRBase:MIMAT0020149	Dmel_CR43555
FBtr0309725	Dmel_CR43556
FBtr0309726,miRBase:MIMAT0020179	Dmel_CR43556
FBtr0309727	Dmel_CR43557
FBtr0309728,miRBase:MIMAT0020214	Dmel_CR43557
FBtr0309729	Dmel_CR43558
FBtr0309730,miRBase:MIMAT0020150	Dmel_CR43558
FBtr0309731	Dmel_CR43559
FBtr0309732,miRBase:MIMAT0018061	Dmel_CR43559
FBtr0309733,miRBase:MIMAT0018062	Dmel_CR43559
FBtr0309734	Dmel_CR43560
FBtr0309735,miRBase:MIMAT0020505	Dmel_CR43560
FBtr0309736	Dmel_CR43561
FBtr0309737,miRBase:MIMAT0020513	Dmel_CR43561
FBtr0309738	Dmel_CR43562
FBtr0309739,miRBase:MIMAT0020503	Dmel_CR43562
FBtr0309740	Dmel_CR43563
FBtr0309741,miRBase:MIMAT0020509	Dmel_CR43563
FBtr0309742	Dmel_CR43564
FBtr0309743,miRBase:MIMAT0020157	Dmel_CR43564
FBtr0309744,miRBase:MIMAT0020789	Dmel_CR42966
FBtr0309745,miRBase:MIMAT0020783	Dmel_CR43016
FBtr0309746,miRBase:MIMAT0020797	Dmel_CR42972
FBtr0309747,miRBase:MIMAT0020781	Dmel_CR43035
FBtr0309748,miRBase:MIMAT0020788	Dmel_CR42954
FBtr0309749	Dmel_CR43565
FBtr0309750	Dmel_CR43566
FBtr0309751	Dmel_CR43567
FBtr0309752	Dmel_CR43568
FBtr0309753	Dmel_CR43569
FBtr0309754	Dmel_CR43570
FBtr0309755	Dmel_CR43571
FBtr0309756	Dmel_CR43572
FBtr0309757	Dmel_CR43573
FBtr0309758	Dmel_CR43574
FBtr0309759	Dmel_CR43575
FBtr0309760	Dmel_CR43576
FBtr0309761	Dmel_CR43577
FBtr0309762	Dmel_CR43578
FBtr0309763	Dmel_CR43579
FBtr0309764	Dmel_CR43580
FBtr0309765	Dmel_CR43581
FBtr0309766	Dmel_CR43582
FBtr0309767	Dmel_CR43583
FBtr0309768	Dmel_CR43584
FBtr0309769	Dmel_CR43585
FBtr0309770	Dmel_CR43586
FBtr0309771	Dmel_CR43587
FBtr0309772	Dmel_CR43588
FBtr0309773	Dmel_CR43589
FBtr0309774	Dmel_CR43590
FBtr0309775	Dmel_CR43591
FBtr0309776	Dmel_CR43592
FBtr0309777	Dmel_CR43593
FBtr0309778	Dmel_CR43594
FBtr0309779	Dmel_CR43595
FBtr0309780	Dmel_CR43596
FBtr0309781	Dmel_CR43597
FBtr0309782	Dmel_CR43598
FBtr0309783	Dmel_CR43599
FBtr0309784	Dmel_CR43600
FBtr0309785	Dmel_CR43601
FBtr0309786	Dmel_CR43602
FBtr0309787	Dmel_CR43603
FBtr0309788	Dmel_CR43604
FBtr0309789	Dmel_CG1132
FBtr0309790	Dmel_CG32256
FBtr0309791	Dmel_CG11594
FBtr0309792	Dmel_CG42355
FBtr0309793	Dmel_CG9842
FBtr0309795	Dmel_CG2175
FBtr0309796	Dmel_CG2175
FBtr0309797	Dmel_CG14077
FBtr0309798	Dmel_CG14076
FBtr0309799	Dmel_CG13510
FBtr0309800	Dmel_CG13511
FBtr0309802	Dmel_CG4250
FBtr0309803	Dmel_CG34403
FBtr0309806	Dmel_CR43606
FBtr0309807	Dmel_CR43607
FBtr0309808	Dmel_CR43607
FBtr0309809	Dmel_CR43608
FBtr0309810	Dmel_CR43609
FBtr0309812	Dmel_CG11236
FBtr0309813	Dmel_CG17375
FBtr0309814	Dmel_CG17377
FBtr0309815	Dmel_CG17377
FBtr0309816	Dmel_CR43605
FBtr0309817	Dmel_CR31429
FBtr0309818	Dmel_CR31429
FBtr0309819	Dmel_CR31429
FBtr0309820	Dmel_CR43611
FBtr0309821	Dmel_CR43611
FBtr0309822	Dmel_CR43612
FBtr0309823	Dmel_CR43612
FBtr0309824	Dmel_CR43613
FBtr0309825	Dmel_CR43614
FBtr0309826	Dmel_CR43615
FBtr0309827	Dmel_CG15324
FBtr0309828	Dmel_CG7337
FBtr0309829	Dmel_CG1976
FBtr0309832	Dmel_CG10699
FBtr0309833	Dmel_CG10699
FBtr0309834	Dmel_CG10699
FBtr0309835	Dmel_CG10699
FBtr0309836	Dmel_CG10840
FBtr0309837	Dmel_CG10840
FBtr0309838	Dmel_CG10840
FBtr0309839	Dmel_CG10840
FBtr0309840	Dmel_CG11513
FBtr0309841	Dmel_CG11513
FBtr0309842	Dmel_CG13102
FBtr0309843	Dmel_CG8791
FBtr0309844	Dmel_CG15835
FBtr0309845	Dmel_CG2086
FBtr0309846	Dmel_CG2944
FBtr0309847	Dmel_CG2944
FBtr0309848	Dmel_CG2944
FBtr0309849	Dmel_CG2944
FBtr0309850	Dmel_CG2944
FBtr0309851	Dmel_CG2944
FBtr0309852	Dmel_CG2944
FBtr0309853	Dmel_CG5361
FBtr0309854	Dmel_CG42870
FBtr0309855	Dmel_CG42869
FBtr0309857	Dmel_CG3622
FBtr0309858	Dmel_CG3510
FBtr0309859	Dmel_CG4699
FBtr0309860	Dmel_CG4699
FBtr0309861	Dmel_CG4699
FBtr0309862	Dmel_CG4699
FBtr0309863	Dmel_CG4699
FBtr0309865	Dmel_CG11081
FBtr0309866	Dmel_CG11217
FBtr0309867	Dmel_CG32975
FBtr0309868	Dmel_CG42662
FBtr0309869	Dmel_CG7470
FBtr0309871	Dmel_CG7041
FBtr0309872	Dmel_CG32707
FBtr0309873	Dmel_CG3039
FBtr0309874	Dmel_CG3039
FBtr0309875	Dmel_CG3039
FBtr0309878	Dmel_CG15719
FBtr0309879	Dmel_CG1625
FBtr0309880	Dmel_CG1625
FBtr0309881	Dmel_CG32795
FBtr0309882	Dmel_CG32018
FBtr0309886	Dmel_CG4840
FBtr0309887	Dmel_CG4840
FBtr0309888	Dmel_CG4832
FBtr0309889	Dmel_CG4832
FBtr0309890	Dmel_CG4832
FBtr0309891	Dmel_CG4832
FBtr0309892	Dmel_CG4832
FBtr0309893	Dmel_CG4832
FBtr0309894	Dmel_CG43618
FBtr0309896	Dmel_CR43617
FBtr0309897	Dmel_CR43261
FBtr0309957	Dmel_CG42543
FBtr0309958	Dmel_CR31400
FBtr0309960	Dmel_CG7811
FBtr0309961	Dmel_CG12598
FBtr0309962	Dmel_CG12598
FBtr0309963	Dmel_CG12598
FBtr0309965	Dmel_CG12598
FBtr0309966	Dmel_CG42666
FBtr0309967	Dmel_CG42666
FBtr0309968	Dmel_CG42666
FBtr0309969	Dmel_CG42666
FBtr0309970	Dmel_CG14811
FBtr0309971	Dmel_CG14810
FBtr0309972	Dmel_CG7503
FBtr0309973	Dmel_CR43620
FBtr0309974	Dmel_CR43620
FBtr0309975	Dmel_CR43621
FBtr0309976	Dmel_CR43621
FBtr0309977	Dmel_CR43622
FBtr0309979	Dmel_CR43624
FBtr0309980	Dmel_CG43630
FBtr0309981	Dmel_CR43625
FBtr0309982	Dmel_CR43626
FBtr0309983	Dmel_CR43627
FBtr0309984	Dmel_CR43627
FBtr0309985	Dmel_CR43628
FBtr0309986	Dmel_CR43629
FBtr0309987	Dmel_CR43634
FBtr0309988	Dmel_CR43633
FBtr0309989	Dmel_CR43632
FBtr0309990	Dmel_CR43631
FBtr0309991	Dmel_CR43635
FBtr0309992	Dmel_CR43152
FBtr0309993	Dmel_CR43636
FBtr0309994	Dmel_CR43637
FBtr0309995	Dmel_CG3284
FBtr0309996	Dmel_CG3307
FBtr0309997	Dmel_CG12207
FBtr0309998	Dmel_CG12207
FBtr0309999	Dmel_CG12207
FBtr0310000	Dmel_CG8538
FBtr0310001	Dmel_CG8538
FBtr0310002	Dmel_CG8573
FBtr0310003	Dmel_CG2981
FBtr0310005	Dmel_CG32169
FBtr0310006	Dmel_CG32169
FBtr0310008	Dmel_CG43638
FBtr0310009	Dmel_CG32096
FBtr0310010	Dmel_CG32096
FBtr0310011	Dmel_CR43639
FBtr0310012	Dmel_CR43639
FBtr0310013	Dmel_CR43640
FBtr0310014	Dmel_CG10952
FBtr0310015	Dmel_CG10952
FBtr0310016	Dmel_CG10952
FBtr0310017	Dmel_CG14351
FBtr0310018	Dmel_CG14351
FBtr0310019	Dmel_CG14351
FBtr0310020	Dmel_CG14351
FBtr0310022	Dmel_CG2813
FBtr0310023	Dmel_CG13689
FBtr0310024	Dmel_CG2093
FBtr0310025	Dmel_CG30499
FBtr0310027	Dmel_CG2762
FBtr0310028	Dmel_CG3018
FBtr0310029	Dmel_CG3018
FBtr0310030	Dmel_CG4427
FBtr0310031	Dmel_CG1888
FBtr0310032	Dmel_CG1888
FBtr0310033	Dmel_CG1888
FBtr0310034	Dmel_CG4297
FBtr0310035	Dmel_CG4297
FBtr0310037	Dmel_CG7029
FBtr0310038	Dmel_CG7029
FBtr0310040	Dmel_CG31152
FBtr0310042	Dmel_CR43641
FBtr0310043	Dmel_CR43642
FBtr0310044	Dmel_CG9415
FBtr0310045	Dmel_CG9415
FBtr0310046	Dmel_CG11594
FBtr0310047	Dmel_CG11737
FBtr0310048	Dmel_CG11737
FBtr0310050	Dmel_CG1363
FBtr0310051	Dmel_CG13732
FBtr0310052	Dmel_CG15645
FBtr0310055	Dmel_CG30115
FBtr0310056	Dmel_CG30296
FBtr0310057	Dmel_CG30296
FBtr0310058	Dmel_CG33197
FBtr0310059	Dmel_CG33197
FBtr0310060	Dmel_CG6340
FBtr0310061	Dmel_CG6340
FBtr0310062	Dmel_CG33528
FBtr0310064	Dmel_CG5269
FBtr0310065	Dmel_CG9056
FBtr0310066	Dmel_CG9056
FBtr0310067	Dmel_CG1871
FBtr0310068	Dmel_CG31012
FBtr0310069	Dmel_CG31012
FBtr0310070	Dmel_CG31012
FBtr0310071	Dmel_CG31012
FBtr0310072	Dmel_CG31012
FBtr0310074	Dmel_CG33119
FBtr0310075	Dmel_CG8942
FBtr0310076	Dmel_CG3630
FBtr0310077	Dmel_CG3540
FBtr0310078	Dmel_CG42338
FBtr0310079	Dmel_CG6124
FBtr0310080	Dmel_CG7549
FBtr0310081	Dmel_CG7549
FBtr0310083	Dmel_CG8342
FBtr0310084	Dmel_CR43644
FBtr0310085	Dmel_CR43643
FBtr0310086	Dmel_CG30084
FBtr0310087	Dmel_CG30084
FBtr0310088	Dmel_CG30084
FBtr0310089	Dmel_CG43619
FBtr0310092	Dmel_CG43647
FBtr0310093	Dmel_CG33135
FBtr0310094	Dmel_CG33135
FBtr0310095	Dmel_CG33135
FBtr0310096	Dmel_CG33135
FBtr0310097	Dmel_CG33135
FBtr0310098	Dmel_CG31715
FBtr0310101	Dmel_CR43649
FBtr0310102	Dmel_CR43650
FBtr0310103	Dmel_CR43650
FBtr0310104	Dmel_CR43651
FBtr0310105	Dmel_CR43651
FBtr0310106	Dmel_CR43652
FBtr0310107	Dmel_CR43653
FBtr0310108	Dmel_CR43654
FBtr0310109	Dmel_CR43654
FBtr0310110	Dmel_CG31281
FBtr0310111	Dmel_CR43655
FBtr0310112	Dmel_CR43656
FBtr0310113	Dmel_CR43656
FBtr0310114	Dmel_CG31930
FBtr0310115	Dmel_CG5025
FBtr0310136	Dmel_CG7107
FBtr0310137	Dmel_CG7107
FBtr0310138	Dmel_CG7107
FBtr0310139	Dmel_CG11807
FBtr0310140	Dmel_CG11807
FBtr0310141	Dmel_CG12910
FBtr0310142	Dmel_CG12910
FBtr0310143	Dmel_CG8080
FBtr0310144	Dmel_CG8080
FBtr0310145	Dmel_CG8080
FBtr0310146	Dmel_CG8080
FBtr0310147	Dmel_CG13742
FBtr0310148	Dmel_CG13742
FBtr0310149	Dmel_CG16965
FBtr0310150	Dmel_CG34163
FBtr0310151	Dmel_CG4604
FBtr0310152	Dmel_CG4604
FBtr0310153	Dmel_CG4604
FBtr0310154	Dmel_CG4604
FBtr0310155	Dmel_CG4604
FBtr0310156	Dmel_CG7320
FBtr0310157	Dmel_CG8979
FBtr0310159	Dmel_CG8979
FBtr0310160	Dmel_CG9166
FBtr0310161	Dmel_CG9181
FBtr0310162	Dmel_CG7359
FBtr0310165	Dmel_CG11663
FBtr0310202	Dmel_CG43220
FBtr0310203	Dmel_CG31163
FBtr0310204	Dmel_CG5732
FBtr0310205	Dmel_CG43140
FBtr0310266	Dmel_CG1250
FBtr0310267	Dmel_CG1969
FBtr0310268	Dmel_CG2050
FBtr0310269	Dmel_CG2175
FBtr0310270	Dmel_CG32594
FBtr0310272	Dmel_CG7192
FBtr0310273	Dmel_CG7311
FBtr0310274	Dmel_CG7808
FBtr0310275	Dmel_CG9580
FBtr0310276	Dmel_CG9648
FBtr0310277	Dmel_CG9932
FBtr0310278	Dmel_CG17871
FBtr0310279	Dmel_CG42403
FBtr0310280	Dmel_CG42403
FBtr0310281	Dmel_CG42403
FBtr0310282	Dmel_CG14622
FBtr0310283	Dmel_CG14622
FBtr0310285	Dmel_CG42492
FBtr0310286	Dmel_CG42492
FBtr0310287	Dmel_CG12690
FBtr0310288	Dmel_CG4322
FBtr0310289	Dmel_CG4322
FBtr0310290	Dmel_CG1343
FBtr0310291	Dmel_CG34414
FBtr0310292	Dmel_CG34414
FBtr0310293	Dmel_CG34414
FBtr0310295	Dmel_CG34414
FBtr0310296	Dmel_CG34414
FBtr0310297	Dmel_CG15296
FBtr0310300	Dmel_CG9700
FBtr0310301	Dmel_CG32577
FBtr0310302	Dmel_CG32577
FBtr0310303	Dmel_CG32577
FBtr0310304	Dmel_CG32654
FBtr0310306	Dmel_CG42252
FBtr0310307	Dmel_CG42252
FBtr0310308	Dmel_CG42739
FBtr0310310	Dmel_CG8146
FBtr0310311	Dmel_CG8544
FBtr0310312	Dmel_CG8544
FBtr0310313	Dmel_CG8544
FBtr0310314	Dmel_CG42354
FBtr0310315	Dmel_CG42354
FBtr0310316	Dmel_CG42354
FBtr0310317	Dmel_CG9214
FBtr0310319	Dmel_CG9784
FBtr0310321	Dmel_CG10073
FBtr0310322	Dmel_CG42531
FBtr0310323	Dmel_CG13185
FBtr0310325	Dmel_CG3831
FBtr0310326	Dmel_CG42347
FBtr0310327	Dmel_CG9485
FBtr0310328	Dmel_CG9850
FBtr0310329	Dmel_CG9850
FBtr0310330	Dmel_CG9850
FBtr0310331	Dmel_CG9218
FBtr0310332	Dmel_CG43657
FBtr0310333	Dmel_CG43657
FBtr0310334	Dmel_CG43657
FBtr0310335	Dmel_CG43658
FBtr0310336	Dmel_CG43658
FBtr0310337	Dmel_CG43658
FBtr0310338	Dmel_CG43658
FBtr0310339	Dmel_CG43658
FBtr0310340	Dmel_CG6103
FBtr0310341	Dmel_CG6103
FBtr0310343	Dmel_CG42450
FBtr0310344	Dmel_CG3085
FBtr0310345	Dmel_CG43659
FBtr0310346	Dmel_CG33197
FBtr0310348	Dmel_CR43661
FBtr0310349	Dmel_CR43660
FBtr0310358	Dmel_CG6634
FBtr0310365	Dmel_CG34422
FBtr0310369	Dmel_CG8717
FBtr0310370	Dmel_CG12770
FBtr0310371	Dmel_CG12848
FBtr0310379	Dmel_CG43662
FBtr0310380	Dmel_CG43663
FBtr0310381	Dmel_CG43663
FBtr0310382	Dmel_CG43663
FBtr0310383	Dmel_CG43663
FBtr0310384	Dmel_CG43663
FBtr0310385	Dmel_CG43664
FBtr0310386	Dmel_CG43665
FBtr0310387	Dmel_CG43665
FBtr0310388	Dmel_CG43668
FBtr0310389	Dmel_CG43667
FBtr0310390	Dmel_CG43666
FBtr0310395	Dmel_CG43673
FBtr0310402	Dmel_CG43675
FBtr0310411	Dmel_CG10903
FBtr0310412	Dmel_CG2723
FBtr0310413	Dmel_CG1148
FBtr0310414	Dmel_CG1150
FBtr0310415	Dmel_CG13880
FBtr0310416	Dmel_CG1221
FBtr0310419	Dmel_CG14440
FBtr0310420	Dmel_CG7946
FBtr0310421	Dmel_CG2505
FBtr0310422	Dmel_CG4266
FBtr0310423	Dmel_CG30389
FBtr0310424	Dmel_CG31012
FBtr0310425	Dmel_CG31151
FBtr0310426	Dmel_CG31151
FBtr0310427	Dmel_CG31151
FBtr0310428	Dmel_CG31279
FBtr0310429	Dmel_CG31279
FBtr0310430	Dmel_CG15266
FBtr0310431	Dmel_CG32633
FBtr0310432	Dmel_CG32632
FBtr0310433	Dmel_CG32632
FBtr0310434	Dmel_CG1463
FBtr0310435	Dmel_CG33978
FBtr0310436	Dmel_CG33978
FBtr0310437	Dmel_CG33978
FBtr0310438	Dmel_CG34414
FBtr0310439	Dmel_CG34414
FBtr0310440	Dmel_CG34422
FBtr0310441	Dmel_CG7322
FBtr0310443	Dmel_CG4325
FBtr0310444	Dmel_CG1628
FBtr0310445	Dmel_CG5501
FBtr0310446	Dmel_CG9214
FBtr0310447	Dmel_CG8421
FBtr0310448	Dmel_CG8639
FBtr0310449	Dmel_CG8639
FBtr0310450	Dmel_CG8639
FBtr0310451	Dmel_CG7152
FBtr0310452	Dmel_CG43677
FBtr0310455	Dmel_CG43680
FBtr0310456	Dmel_CG43679
FBtr0310457	Dmel_CG43679
FBtr0310458	Dmel_CG43678
FBtr0310459	Dmel_CG3713
FBtr0310460	Dmel_CG33061
FBtr0310461	Dmel_CG13040
FBtr0310462	Dmel_CG13643
FBtr0310464	Dmel_CG42550
FBtr0310465	Dmel_CG1622
FBtr0310466	Dmel_CG16781
FBtr0310467	Dmel_CG17147
FBtr0310468	Dmel_CG6933
FBtr0310473	Dmel_CG7077
FBtr0310475	Dmel_CG14617
FBtr0310476	Dmel_CG8567
FBtr0310479	Dmel_CR43682
FBtr0310481	Dmel_CR43683
FBtr0310482	Dmel_CG4651
FBtr0310483	Dmel_CG5838
FBtr0310484	Dmel_CR43684
FBtr0310485	Dmel_CR43685
FBtr0310486	Dmel_CR43685
FBtr0310487	Dmel_CG6205
FBtr0310488	Dmel_CR43686
FBtr0310491	Dmel_CG43689
FBtr0310492	Dmel_CG43689
FBtr0310493	Dmel_CG43689
FBtr0310494	Dmel_CG43689
FBtr0310495	Dmel_CG43689
FBtr0310497	Dmel_CG33137
FBtr0310498	Dmel_CG33182
FBtr0310499	Dmel_CG17724
FBtr0310500	Dmel_CG3630
FBtr0310501	Dmel_CG3630
FBtr0310502	Dmel_CG8642
FBtr0310503	Dmel_CG14450
FBtr0310506	Dmel_CG32490
FBtr0310518	Dmel_CG42508
FBtr0310519	Dmel_CG4880
FBtr0310520	Dmel_CG9099
FBtr0310521	Dmel_CG9454
FBtr0310523	Dmel_CG40733
FBtr0310524	Dmel_CG8949
FBtr0310525	Dmel_CG8949
FBtr0310527	Dmel_CG1257
FBtr0310531	Dmel_CG14996
FBtr0310532	Dmel_CG15719
FBtr0310533	Dmel_CG5537
FBtr0310534	Dmel_CG5537
FBtr0310535	Dmel_CG14125
FBtr0310536	Dmel_CG1783
FBtr0310537	Dmel_CG1783
FBtr0310539	Dmel_CG11360
FBtr0310540	Dmel_CG11360
FBtr0310541	Dmel_CG11360
FBtr0310543	Dmel_CG31992
FBtr0310544	Dmel_CG1887
FBtr0310545	Dmel_CG1887
FBtr0310547	Dmel_CG31672
FBtr0310548	Dmel_CG42691
FBtr0310550	Dmel_CG4672
FBtr0310551	Dmel_CG4672
FBtr0310552	Dmel_CG4672
FBtr0310553	Dmel_CG4672
FBtr0310554	Dmel_CG7425
FBtr0310555	Dmel_CG9153
FBtr0310556	Dmel_CG17178
FBtr0310558	Dmel_CG43690
FBtr0310559	Dmel_CG43690
FBtr0310560	Dmel_CG43690
FBtr0310561	Dmel_CG43690
FBtr0310562	Dmel_CG43691
FBtr0310563	Dmel_CG43693
FBtr0310564	Dmel_CG43693
FBtr0310565	Dmel_CG43693
FBtr0310566	Dmel_CG43693
FBtr0310567	Dmel_CG43693
FBtr0310568	Dmel_CG43693
FBtr0310569	Dmel_CG43693
FBtr0310575	Dmel_CG4374
FBtr0310576	Dmel_CG42663
FBtr0310577	Dmel_CG43694
FBtr0310579	Dmel_CG43254
FBtr0310581	Dmel_CG5215
FBtr0310582	Dmel_CG5215
FBtr0310610	Dmel_CG1922
FBtr0310611	Dmel_CG11378
FBtr0310612	Dmel_CG14627
FBtr0310613	Dmel_CG14395
FBtr0310614	Dmel_CG32490
FBtr0310615	Dmel_CG5262
FBtr0310618	Dmel_CG10772
FBtr0310619	Dmel_CG11412
FBtr0310621	Dmel_CG12749
FBtr0310623	Dmel_CG13921
FBtr0310624	Dmel_CG14025
FBtr0310625	Dmel_CG14025
FBtr0310626	Dmel_CG14168
FBtr0310627	Dmel_CG14168
FBtr0310629	Dmel_CG14168
FBtr0310630	Dmel_CG14995
FBtr0310632	Dmel_CG15811
FBtr0310633	Dmel_CG14998
FBtr0310634	Dmel_CG14998
FBtr0310635	Dmel_CG14998
FBtr0310636	Dmel_CG14998
FBtr0310637	Dmel_CG14998
FBtr0310638	Dmel_CG1507
FBtr0310639	Dmel_CG1507
FBtr0310640	Dmel_CG1507
FBtr0310641	Dmel_CG15445
FBtr0310642	Dmel_CG15445
FBtr0310643	Dmel_CG15445
FBtr0310644	Dmel_CG15445
FBtr0310645	Dmel_CG17549
FBtr0310646	Dmel_CG1591
FBtr0310647	Dmel_CG1771
FBtr0310648	Dmel_CG1771
FBtr0310649	Dmel_CG2694
FBtr0310651	Dmel_CG32016
FBtr0310652	Dmel_CG32521
FBtr0310653	Dmel_CG32521
FBtr0310654	Dmel_CG32521
FBtr0310655	Dmel_CG11753
FBtr0310656	Dmel_CG42489
FBtr0310657	Dmel_CG4376
FBtr0310658	Dmel_CG4376
FBtr0310659	Dmel_CG4376
FBtr0310660	Dmel_CG6058
FBtr0310661	Dmel_CG6058
FBtr0310662	Dmel_CG6767
FBtr0310663	Dmel_CG6767
FBtr0310665	Dmel_CG7843
FBtr0310666	Dmel_CG7843
FBtr0310667	Dmel_CG7843
FBtr0310668	Dmel_CG8233
FBtr0310669	Dmel_CG8233
FBtr0310670	Dmel_CG8233
FBtr0310671	Dmel_CG8233
FBtr0310672	Dmel_CG8884
FBtr0310673	Dmel_CG9901
FBtr0310674	Dmel_CG11140
FBtr0310675	Dmel_CG11140
FBtr0310676	Dmel_CG11140
FBtr0321255	Dmel_CG10221
FBtr0321257	Dmel_CG7906
FBtr0321258	Dmel_CG5842
