,CC,GST-rich,LM,PH,PM
snoRNA:Or-aca3,0.0002080575194702288,-0.0006533608736091246,6.470534289126341e-05,0.0028834627626299174,-0.00021990982285346734
lncRNA:CR40469,0.009151792736274698,0.06843171714675854,0.00681179778101447,-0.003244870321094531,-0.021865489035596538
28SrRNA-Psi:CR40741,-0.001016821909208801,-0.0069141471529834825,-0.0007929794946593538,0.005207004145531431,0.02099039412467125
lncRNA:CR41443,-1.2850863903643493e-05,0.0002567315973164114,7.463834242925634e-05,3.644585393948447e-05,-4.435346037625016e-05
18SrRNA-Psi:CR41602,-0.01423572430757959,0.08187449809730182,-0.00853211249079343,0.026581703257084893,0.01175351194174917
lncRNA:CR42767,-0.0001712454098674142,-0.0007262014964457088,-0.0008611370307394561,0.0006648355159207887,-0.001039653464654245
lncRNA:CR43196,7.721590497399682e-05,-2.4858260731385275e-05,-0.000191299713698791,0.0008264671024670672,0.0003782272353043815
lncRNA:CR43264,-7.466972925707613e-05,0.006089287656437215,-0.004300314980210752,0.005142666296387754,0.0021966163065374944
lncRNA:CR43278,0.000104408480394873,0.0002468120434329951,-0.00046017759663393565,0.000625338294785411,-0.0011231143503963035
lncRNA:cherub,-0.00023167970652033937,-0.00011903549861055172,-0.00048323206029151337,-0.00028473462335306185,-0.007640169669264935
lncRNA:CR43334,-0.0006342373021892779,-0.0129708523333493,0.01826165558650266,0.014746641957190726,-0.01810899816287426
lncRNA:CR43626,-0.0003083981700122183,-0.006148659223239976,-0.010310173659790074,0.0005240129392313757,0.005965455343502697
asRNA:CR43637,-1.2954801858871442e-05,0.0001023828372829839,1.2639199674459173e-05,0.00022966902090185363,-1.5557405823458026e-05
lncRNA:CR43650,-0.0036233390354439127,-0.015423141813780152,-0.002732321608608067,-0.11072190769787421,0.04703309061537528
lncRNA:CR43828,8.91447602721266e-06,0.00025769233338328464,-0.0004241814754808668,0.0003215139167901421,-8.392058281163613e-05
lncRNA:CR43847,-0.00032285905986562276,-0.0011173711492158383,-2.510100165222115e-05,0.00021840777756920864,3.70646766131301e-05
lncRNA:CR43855,-0.020403294213405514,0.10093190446181681,0.002361792451898079,0.06424947831159113,-0.00491655861151847
lncRNA:CR43863,-0.00012873087034946873,-0.0009269537187057269,-5.058870977966057e-06,0.0022934013072947483,-5.612446523442551e-05
asRNA:CR44027,8.287993937575232e-05,-0.00041172452222745613,7.67515142304664e-05,0.00034639283882648657,-0.0002163577236710978
lncRNA:CR44138,0.0031305854109973386,-0.013884709427818592,-0.0008289921958627237,0.013577362149385713,-1.540512936262365e-05
lncRNA:CR44457,8.785145482546657e-05,-0.00030908590518157354,-0.000162922413168562,-0.0003403625781171403,-0.0008041134718520631
lncRNA:CR45018,0.027658905972334048,0.08976478713157268,-0.0069121860856921616,0.054290684255484264,0.03015288081971121
asRNA:CR45136,-0.0009823561421416602,0.005998266119594687,-0.0009572194282556681,-0.002754502989157466,-0.0022136218667006004
lncRNA:CR45138,5.5968949750078174e-05,0.0008903892051051834,-0.0005838152019001901,0.0005051860369935869,-0.0019294890602856976
lncRNA:CR45223,0.00028601609116977826,-0.0024261235300685963,-0.00038279830276503966,0.023087139835753206,-0.0007129956903395998
lncRNA:CR45388,-0.00010720368654464223,0.0006290640223561251,-0.00025792023340117845,-0.000573080351747997,-0.005549543308705497
lncRNA:CR45653,4.713061985414097e-05,0.0002493602984503803,-0.0005327561073592653,6.501294651714963e-05,4.519571952535983e-06
pre-rRNA:CR45856,0.011702046238656819,0.12099707782806475,-0.001294299731283086,0.015511959949712134,0.016762582466624182
28SrRNA-Psi:CR45859,-0.011957389479434609,0.08519390935453686,0.0009551977981159812,0.05202009433067478,0.007503614708686918
lncRNA:CR46003,-0.00015886432311237227,-0.0008176302284638242,-0.0003364262522736832,-0.001258747263990232,-0.004069051819910971
asRNA:CR46012,-0.00038843841068563866,-0.0017178191679573694,-0.0003360800737671989,0.000236827241837238,-9.523603740134016e-05
asRNA:CR46093,-0.012612853223190695,-0.017921283651295694,-0.000916819041726109,0.05312607589417794,0.00018176701905391776
lncRNA:CR46112,6.587330420437103e-05,-3.5920033871871496e-05,-0.00020385340232683189,2.1782256320302093e-05,-6.777302105057726e-05
